"","external_gene_name","reg","orgname"
"2606",NA,"17:14575735:14576230","chircus"
"2607",NA,"22:6787476:6787875","chircus"
"2608",NA,"20:8550189:8550655","chircus"
"2609",NA,"5:17270746:17271445","chircus"
"2610",NA,":4488:5220","chircus"
"2611",NA,"12:49955607:49956465","chircus"
"2612",NA,"5:17269820:17270752","chircus"
"2613","NID2","10:58153950:58154350","chircus"
"2614","NID2","10:58145917:58146224","chircus"
"2615","MCPH1","27:38967752:38968056","chircus"
"2616",NA,"4:44369148:44369404","chircus"
"2617",NA,"28:10365762:10366143","chircus"
"2618",NA,"1:116167275:116167530","chircus"
"2619",NA,"13:16744087:16744411","chircus"
"2620",NA,"1:120821186:120821514","chircus"
"2621",NA,"26:20262114:20262477","chircus"
"2622",NA,":7339:7727","chircus"
"2623","NID2","10:58152998:58153331","chircus"
"2624",NA,"17:14581678:14582144","chircus"
"2625",NA,"28:10386893:10387149","chircus"
"2626",NA,"13:16750594:16750978","chircus"
"2627",NA,"22:6782999:6783294","chircus"
"2628",NA,"11:62198382:62198691","chircus"
"2629",NA,"8:54781920:54782057","chircus"
"2630",NA,"10:39430082:39430346","chircus"
"2631","NID2","10:58153544:58153728","chircus"
"2632","LGR4","15:24851127:24851249","chircus"
"2633","PLD5","16:33323798:33324148","chircus"
"2634",NA,"18:29053401:29053626","chircus"
"2635","CHDH","22:47068613:47068993","chircus"
"2636",NA,"20:8562173:8562375","chircus"
"2637",NA,"1:120822777:120823180","chircus"
"2638","NID2","10:58159499:58159936","chircus"
"2639",NA,":5761:6599","chircus"
"2640","USP37","2:29341807:29341996","chircus"
"2641",NA,"22:6809389:6809938","chircus"
"2642","CHDH","22:47066517:47066853","chircus"
"2643",NA,"22:6811008:6811321","chircus"
"2644",NA,"28:44357718:44357912","chircus"
"2645",NA,"28:10377161:10377370","chircus"
"2646",NA,":2832:3669","chircus"
"2647",NA,":14350:15188","chircus"
"2648",NA,"10:37740753:37740943","chircus"
"2649",NA,"20:19943103:19943327","chircus"
"2650",NA,"28:10387307:10387639","chircus"
"2651",NA,"13:16745039:16745286","chircus"
"2652",NA,"6:75101376:75101522","chircus"
"2653",NA,"13:16739246:16739470","chircus"
"2654","MYO7A","15:26318875:26319048","chircus"
"2655",NA,"20:6635769:6636064","chircus"
"2656",NA,"1:120823466:120823643","chircus"
"2657",NA,"15:39466791:39467005","chircus"
"2658",NA,"26:24002502:24002687","chircus"
"2659",NA,"7:66131919:66132097","chircus"
"2660",NA,"12:49950152:49950871","chircus"
"2661",NA,":664307:664452","chircus"
"2662",NA,"17:14569496:14569703","chircus"
"2663",NA,"20:8556218:8556461","chircus"
"2664",NA,"7:61287071:61287235","chircus"
"2665",NA,"12:26534384:26534503","chircus"
"2666",NA,"20:6633009:6633216","chircus"
"2667",NA,"22:6788777:6789021","chircus"
"2668",NA,"2:23681:23884","chircus"
"2669",NA,":1679:2520","chircus"
"2670",NA,"7:23680180:23680344","chircus"
"2671",NA,"9:8062400:8062496","chircus"
"2672",NA,"17:14576879:14577132","chircus"
"2673",NA,"17:14577881:14578061","chircus"
"2674",NA,"5:379069:379260","chircus"
"2675",NA,"10:47450903:47451143","chircus"
"2676",NA,"16:78344806:78345172","chircus"
"2677","SLCO3A1","21:14170423:14170505","chircus"
"2678",NA,"22:19441073:19441372","chircus"
"2679",NA,"20:8556545:8556870","chircus"
"2680",NA,"22:6786139:6786307","chircus"
"2681",NA,"20:8560252:8560423","chircus"
"2682","MYO7A","15:26319833:26319925","chircus"
"2683","CA10","19:348367:348676","chircus"
"2684",NA,"28:10373126:10373293","chircus"
"2685",NA,":11:799","chircus"
"2686",NA,"7:66127882:66128088","chircus"
"2687",NA,"2:7025685:7025857","chircus"
"2688",NA,"27:26468609:26468689","chircus"
"2689",NA,":46:525","chircus"
"2690",NA,"14:52275557:52275698","chircus"
"2691",NA,"17:14570493:14570740","chircus"
"2692",NA,"10:47445185:47445372","chircus"
"2693",NA,":8230:8429","chircus"
"2694",NA,"5:378843:379061","chircus"
"2695",NA,"16:63140203:63140277","chircus"
"2696",NA,"6:45530582:45530894","chircus"
"2697",NA,"10:37736367:37736548","chircus"
"2698",NA,"14:89848140:89848251","chircus"
"2699",NA,"20:8562710:8563023","chircus"
"2700",NA,"16:78345283:78345573","chircus"
"2701",NA,":12920:13403","chircus"
"2702",NA,"1:30108157:30108275","chircus"
"2703",NA,"17:14569860:14569996","chircus"
"2704",NA,"X:32034307:32034404","chircus"
"2705",NA,":4198:4473","chircus"
"2706",NA,"18:43000416:43000496","chircus"
"2707",NA,"24:15473023:15473107","chircus"
"2708",NA,":13110:13482","chircus"
"2709",NA,"5:17268926:17269305","chircus"
"2710",NA,"28:44357623:44357718","chircus"
"2711",NA,"1:37772373:37772451","chircus"
"2712",NA,"11:74362571:74362686","chircus"
"2713",NA,"17:48018040:48018112","chircus"
"2714",NA,"X:43932434:43932496","chircus"
"2715",NA,"22:6810638:6810869","chircus"
"2716","PALS2","4:48980019:48980081","chircus"
"2717",NA,"7:9726367:9726506","chircus"
"2718","GABRA2","6:65413407:65413501","chircus"
"2719","NID2","10:58152205:58152298","chircus"
"2720",NA,":1146:1655","chircus"
"2721","TNFSF10","1:94560947:94561029","chircus"
"2722",NA,"15:26244583:26244902","chircus"
"2723",NA,"28:10372892:10372978","chircus"
"2724",NA,"7:61287006:61287080","chircus"
"2725",NA,"12:638464:638526","chircus"
"2726",NA,"7:67751508:67751636","chircus"
"2727","KLF12","12:37783907:37783972","chircus"
"2728",NA,"22:6810138:6810285","chircus"
"2729","CTIF","24:48591083:48591156","chircus"
"2730",NA,"4:44353636:44353716","chircus"
"2731",NA,"25:18228470:18228663","chircus"
"2732",NA,"26:20263310:20263448","chircus"
"2733",NA,"7:86386215:86386284","chircus"
"2734",NA,"8:12320532:12320760","chircus"
"2735","NID2","10:58148619:58148757","chircus"
"2736",NA,"26:20253481:20253543","chircus"
"2737",NA,"28:31878783:31878843","chircus"
"2738",NA,"5:378435:378534","chircus"
"2739",NA,"7:66128798:66128948","chircus"
"2740",NA,"X:3327724:3327825","chircus"
"2741","BRAF","4:16382996:16383074","chircus"
"2742",NA,"7:10883470:10883526","chircus"
"2743",NA,"18:16046965:16047019","chircus"
"2744",NA,"10:37740101:37740248","chircus"
"2745",NA,"22:6810325:6810406","chircus"
"2746",NA,"5:118211551:118211614","chircus"
"2747",NA,"15:14954363:14954462","chircus"
"2748",NA,"18:29053798:29053915","chircus"
"2749",NA,"22:6815291:6815406","chircus"
"2750",NA,"5:378742:378809","chircus"
"2751",NA,"14:36630931:36630976","chircus"
"2752",NA,"17:44317568:44317629","chircus"
"2753",NA,"22:19436426:19436511","chircus"
"2754","PTPRN2","4:675892:675944","chircus"
"2755",NA,"21:68906682:68906736","chircus"
"2756",NA,"7:67749220:67749477","chircus"
"2757",NA,"1:120822663:120822769","chircus"
"2758",NA,"22:6808825:6808873","chircus"
"2759",NA,NA,"ccanadensis"
"2760",NA,NA,"celaphus"
"2761",NA,NA,"cdidactylus"
"2762",NA,"4:39418204:39429178","dnovemcinctus"
"2763",NA,"6:65730767:65741755","dnovemcinctus"
"2764",NA,"6:65731096:65741755","dnovemcinctus"
"2765",NA,"4:39418546:39429178","dnovemcinctus"
"2766",NA,"26:18677982:18686563","dnovemcinctus"
"2767",NA,"4:39412327:39417372","dnovemcinctus"
"2768",NA,"23:69216060:69222502","dnovemcinctus"
"2769",NA,"6:95641251:95647107","dnovemcinctus"
"2770",NA,"6:123620371:123626047","dnovemcinctus"
"2771",NA,"3:140019085:140023669","dnovemcinctus"
"2772",NA,"3:140019141:140023669","dnovemcinctus"
"2773",NA,"6:95637333:95641048","dnovemcinctus"
"2774",NA,"11:33581429:33584942","dnovemcinctus"
"2775",NA,"26:18686561:18690283","dnovemcinctus"
"2776",NA,"X:119585189:119588684","dnovemcinctus"
"2777",NA,"X:119580569:119583400","dnovemcinctus"
"2778",NA,"X:119580677:119583400","dnovemcinctus"
"2779",NA,"X:119583402:119584964","dnovemcinctus"
"2780",NA,"15:50371598:50373171","dnovemcinctus"
"2781",NA,"15:50371705:50373171","dnovemcinctus"
"2782",NA,"6:65940818:65944102","dnovemcinctus"
"2783",NA,"15:53522140:53523598","dnovemcinctus"
"2784",NA,"2:24004010:24005451","dnovemcinctus"
"2785",NA,"6:95634603:95635700","dnovemcinctus"
"2786",NA,"17:21541969:21543225","dnovemcinctus"
"2787",NA,"4:39417192:39417959","dnovemcinctus"
"2788",NA,"6:95636383:95637325","dnovemcinctus"
"2789",NA,"6:95636539:95637325","dnovemcinctus"
"2790",NA,"21:73511302:73511931","dnovemcinctus"
"2791",NA,"6:95635592:95636213","dnovemcinctus"
"2792",NA,"17:21539667:21540311","dnovemcinctus"
"2793",NA,"2:87748283:87748898","dnovemcinctus"
"2794",NA,"4:39417937:39418519","dnovemcinctus"
"2795",NA,"3:22101060:22101510","dnovemcinctus"
"2796",NA,"7:65093175:65093916","dnovemcinctus"
"2797",NA,"6:65730500:65731068","dnovemcinctus"
"2798",NA,"21:73512126:73512576","dnovemcinctus"
"2799",NA,"29:9233029:9233319","dnovemcinctus"
"2800",NA,"15:50370994:50371301","dnovemcinctus"
"2801",NA,"25:57723289:57723575","dnovemcinctus"
"2802",NA,"21:73512344:73512576","dnovemcinctus"
"2803",NA,"18:14181763:14182065","dnovemcinctus"
"2804",NA,"3:140023673:140023969","dnovemcinctus"
"2805",NA,"6:65730340:65730522","dnovemcinctus"
"2806",NA,"4:39417112:39417296","dnovemcinctus"
"2807",NA,"15:78966697:78967283","dnovemcinctus"
"2808",NA,"21:73511900:73512344","dnovemcinctus"
"2809",NA,"24:11595968:11596181","dnovemcinctus"
"2810",NA,"6:65940491:65940824","dnovemcinctus"
"2811",NA,"6:65940498:65940824","dnovemcinctus"
"2812",NA,"4:39417268:39417448","dnovemcinctus"
"2813",NA,"4:39418311:39418544","dnovemcinctus"
"2814",NA,"13:68198004:68198195","dnovemcinctus"
"2815",NA,"X:167970666:167970893","dnovemcinctus"
"2816",NA,"6:65730871:65731090","dnovemcinctus"
"2817",NA,"4:39418183:39418446","dnovemcinctus"
"2818",NA,"17:1068069:1068227","dnovemcinctus"
"2819",NA,"21:73511302:73511426","dnovemcinctus"
"2820",NA,"4:25403771:25404267","dnovemcinctus"
"2821",NA,"7:65094303:65094795","dnovemcinctus"
"2822",NA,"21:73511313:73511426","dnovemcinctus"
"2823",NA,"4:39417112:39417220","dnovemcinctus"
"2824",NA,"4:39418333:39418540","dnovemcinctus"
"2825",NA,"6:95636192:95636533","dnovemcinctus"
"2826",NA,"8:76122212:76122676","dnovemcinctus"
"2827",NA,"6:95635592:95635700","dnovemcinctus"
"2828",NA,"4:39418194:39418380","dnovemcinctus"
"2829",NA,"9:50666497:50666622","dnovemcinctus"
"2830",NA,"6:65730885:65731068","dnovemcinctus"
"2831",NA,"24:38522555:38522753","dnovemcinctus"
"2832",NA,"3:140018826:140019042","dnovemcinctus"
"2833",NA,"10:90743121:90743293","dnovemcinctus"
"2834",NA,"4:39417344:39417448","dnovemcinctus"
"2835",NA,"14:24914477:24914594","dnovemcinctus"
"2836",NA,"15:50371299:50371420","dnovemcinctus"
"2837",NA,"6:95636383:95636510","dnovemcinctus"
"2838",NA,"6:95636393:95636533","dnovemcinctus"
"2839",NA,"12:1335555:1335649","dnovemcinctus"
"2840",NA,"9:18593417:18593532","dnovemcinctus"
"2841",NA,"5:95441356:95441435","dnovemcinctus"
"2842",NA,"6:95636393:95636522","dnovemcinctus"
"2843",NA,"17:4103842:4103911","dnovemcinctus"
"2844",NA,"22:4326161:4326232","dnovemcinctus"
"2845",NA,"20:42636470:42636602","dnovemcinctus"
"2846",NA,"4:10416917:10417067","dnovemcinctus"
"2847",NA,"16:62136513:62136621","dnovemcinctus"
"2848",NA,"4:69370827:69370887","dnovemcinctus"
"2849",NA,"4:69370827:69370887","dnovemcinctus"
"2850",NA,"9:24901713:24901856","dnovemcinctus"
"2851",NA,"4:39418397:39418544","dnovemcinctus"
"2852",NA,"1:113572448:113572563","dnovemcinctus"
"2853",NA,"5:158750238:158750319","dnovemcinctus"
"2854",NA,"5:107615209:107615292","dnovemcinctus"
"2855",NA,"14:14179637:14179729","dnovemcinctus"
"2856",NA,"17:70425055:70425113","dnovemcinctus"
"2857",NA,"28:44486969:44487105","dnovemcinctus"
"2858",NA,"X:155084509:155084645","dnovemcinctus"
"2859",NA,"21:68050525:68050615","dnovemcinctus"
"2860",NA,"13:92008061:92008121","dnovemcinctus"
"2861",NA,"18:5999456:5999548","dnovemcinctus"
"2862",NA,"4:69370838:69370887","dnovemcinctus"
"2863",NA,"10:21768647:21768712","dnovemcinctus"
"2864",NA,"X:119580465:119580531","dnovemcinctus"
"2865",NA,"X:27732255:27732379","dnovemcinctus"
"2866",NA,"X:119580572:119580677","dnovemcinctus"
"2867",NA,"21:73511302:73511346","dnovemcinctus"
"2868",NA,"10:110214386:110214496","dnovemcinctus"
"2869",NA,"16:19689117:19689165","dnovemcinctus"
"2870",NA,"21:80921574:80921647","dnovemcinctus"
"2871",NA,"24:51464359:51464462","dnovemcinctus"
"2872",NA,"30:7043735:7051796","dnovemcinctus"
"2873",NA,"22:2950728:2958902","dnovemcinctus"
"2874",NA,"29:38452278:38459029","dnovemcinctus"
"2875",NA,"30:7051989:7058744","dnovemcinctus"
"2876",NA,"16:9448342:9454372","dnovemcinctus"
"2877",NA,"22:2959739:2965671","dnovemcinctus"
"2878",NA,"29:38443768:38448757","dnovemcinctus"
"2879",NA,"29:38448798:38452074","dnovemcinctus"
"2880",NA,"11:33584933:33587811","dnovemcinctus"
"2881",NA,"X:99364751:99367834","dnovemcinctus"
"2882",NA,"17:1087525:1090407","dnovemcinctus"
"2883",NA,"1:137038523:137040389","dnovemcinctus"
"2884",NA,"17:1068237:1071177","dnovemcinctus"
"2885",NA,"6:2413927:2416047","dnovemcinctus"
"2886",NA,"27:9634097:9635515","dnovemcinctus"
"2887",NA,"8:21570149:21571158","dnovemcinctus"
"2888",NA,"14:67041511:67043198","dnovemcinctus"
"2889",NA,"17:1077444:1078292","dnovemcinctus"
"2890",NA,"7:35535217:35536004","dnovemcinctus"
"2891",NA,"5:135014594:135015684","dnovemcinctus"
"2892",NA,"2:24005459:24006086","dnovemcinctus"
"2893",NA,"22:2959088:2959713","dnovemcinctus"
"2894",NA,"21:40270201:40270795","dnovemcinctus"
"2895",NA,"X:119579925:119580431","dnovemcinctus"
"2896",NA,"15:101500988:101501404","dnovemcinctus"
"2897",NA,"10:50754286:50754634","dnovemcinctus"
"2898",NA,"14:67047020:67047755","dnovemcinctus"
"2899",NA,"16:14438434:14439819","dnovemcinctus"
"2900",NA,"25:57394423:57394705","dnovemcinctus"
"2901",NA,"2:24006079:24006372","dnovemcinctus"
"2902",NA,"14:67046312:67046783","dnovemcinctus"
"2903",NA,"2:87748900:87749164","dnovemcinctus"
"2904",NA,"9:36189873:36190094","dnovemcinctus"
"2905",NA,"30:7052594:7052778","dnovemcinctus"
"2906",NA,"30:7052518:7052702","dnovemcinctus"
"2907",NA,"29:38452860:38453040","dnovemcinctus"
"2908",NA,"29:38452784:38452964","dnovemcinctus"
"2909",NA,"29:38451860:38452296","dnovemcinctus"
"2910",NA,"3:103514692:103515085","dnovemcinctus"
"2911",NA,"25:26589856:26590087","dnovemcinctus"
"2912",NA,"4:25414413:25414872","dnovemcinctus"
"2913",NA,"14:67041130:67041487","dnovemcinctus"
"2914",NA,"22:2958917:2959116","dnovemcinctus"
"2915",NA,"1:58979030:58979135","dnovemcinctus"
"2916",NA,"1:58979030:58979135","dnovemcinctus"
"2917",NA,"22:2959609:2959721","dnovemcinctus"
"2918",NA,"29:38452936:38453040","dnovemcinctus"
"2919",NA,"30:7052674:7052778","dnovemcinctus"
"2920",NA,"22:2959555:2959713","dnovemcinctus"
"2921",NA,"30:7052518:7052622","dnovemcinctus"
"2922",NA,"X:17258378:17258499","dnovemcinctus"
"2923",NA,"1:58979030:58979108","dnovemcinctus"
"2924",NA,"30:7051895:7052019","dnovemcinctus"
"2925",NA,"29:38452784:38452888","dnovemcinctus"
"2926",NA,"2:29904292:29904418","dnovemcinctus"
"2927",NA,"2:114794034:114794202","dnovemcinctus"
"2928",NA,"2:24804317:24804585","dnovemcinctus"
"2929",NA,"17:59207577:59207729","dnovemcinctus"
"2930",NA,"1:42939004:42939132","dnovemcinctus"
"2931",NA,"2:45101336:45101422","dnovemcinctus"
"2932",NA,"2:45101336:45101422","dnovemcinctus"
"2933",NA,"2:45101336:45101422","dnovemcinctus"
"2934",NA,"2:45101336:45101422","dnovemcinctus"
"2935",NA,"2:45101336:45101422","dnovemcinctus"
"2936",NA,"2:45101336:45101422","dnovemcinctus"
"2937",NA,"2:45101336:45101422","dnovemcinctus"
"2938",NA,"2:45101336:45101422","dnovemcinctus"
"2939",NA,"2:45101336:45101419","dnovemcinctus"
"2940",NA,"2:45101339:45101422","dnovemcinctus"
"2941",NA,"9:92148598:92148667","dnovemcinctus"
"2942",NA,"17:1090625:1090794","dnovemcinctus"
"2943",NA,"2:45101341:45101422","dnovemcinctus"
"2944",NA,"2:45101336:45101413","dnovemcinctus"
"2945",NA,"22:50995892:50995987","dnovemcinctus"
"2946",NA,"2:45101347:45101422","dnovemcinctus"
"2947",NA,"15:3090627:3090684","dnovemcinctus"
"2948",NA,"7:66070147:66070245","dnovemcinctus"
"2949",NA,"1:58979080:58979135","dnovemcinctus"
"2950",NA,"2:45101336:45101407","dnovemcinctus"
"2951",NA,"2:45101353:45101422","dnovemcinctus"
"2952",NA,"7:35536370:35536452","dnovemcinctus"
"2953",NA,"3:182710053:182710136","dnovemcinctus"
"2954",NA,"4:25415056:25415129","dnovemcinctus"
"2955",NA,"16:14438184:14438277","dnovemcinctus"
"2956",NA,"28:25934331:25934394","dnovemcinctus"
"2957",NA,"2:45101336:45101401","dnovemcinctus"
"2958",NA,"2:45101359:45101422","dnovemcinctus"
"2959",NA,"10:86478004:86478082","dnovemcinctus"
"2960",NA,"26:13953371:13953483","dnovemcinctus"
"2961",NA,"26:13953371:13953483","dnovemcinctus"
"2962",NA,"26:13953371:13953483","dnovemcinctus"
"2963",NA,"26:13953371:13953483","dnovemcinctus"
"2964",NA,"7:96990183:96990294","dnovemcinctus"
"2965",NA,"7:96990184:96990293","dnovemcinctus"
"2966",NA,"7:96990186:96990295","dnovemcinctus"
"2967",NA,"7:100209184:100209268","dnovemcinctus"
"2968",NA,"26:13953371:13953480","dnovemcinctus"
"2969",NA,"26:13953373:13953484","dnovemcinctus"
"2970",NA,"26:13953374:13953483","dnovemcinctus"
"2971",NA,"5:67784090:67784160","dnovemcinctus"
"2972",NA,"7:96990183:96990293","dnovemcinctus"
"2973",NA,"7:96990183:96990293","dnovemcinctus"
"2974",NA,"7:96990183:96990293","dnovemcinctus"
"2975",NA,"7:96990183:96990293","dnovemcinctus"
"2976",NA,"7:96990184:96990294","dnovemcinctus"
"2977",NA,"7:96990184:96990294","dnovemcinctus"
"2978",NA,"7:96990184:96990294","dnovemcinctus"
"2979",NA,"7:96990184:96990294","dnovemcinctus"
"2980",NA,"7:96990185:96990295","dnovemcinctus"
"2981",NA,"7:96990185:96990295","dnovemcinctus"
"2982",NA,"7:96990185:96990295","dnovemcinctus"
"2983",NA,"7:96990185:96990295","dnovemcinctus"
"2984",NA,"7:96990188:96990294","dnovemcinctus"
"2985",NA,"26:13953374:13953484","dnovemcinctus"
"2986",NA,"26:13953374:13953484","dnovemcinctus"
"2987",NA,"26:13953374:13953484","dnovemcinctus"
"2988",NA,"26:13953374:13953484","dnovemcinctus"
"2989",NA,"26:13953376:13953482","dnovemcinctus"
"2990",NA,"26:13953378:13953484","dnovemcinctus"
"2991",NA,"2:45101336:45101395","dnovemcinctus"
"2992",NA,"2:45101365:45101422","dnovemcinctus"
"2993",NA,"3:128913018:128913071","dnovemcinctus"
"2994",NA,"7:96990183:96990290","dnovemcinctus"
"2995",NA,"7:96990185:96990292","dnovemcinctus"
"2996",NA,"7:96990190:96990293","dnovemcinctus"
"2997",NA,"7:96990192:96990295","dnovemcinctus"
"2998",NA,"15:33868676:33868805","dnovemcinctus"
"2999",NA,"26:13953371:13953474","dnovemcinctus"
"3000",NA,"26:13953375:13953482","dnovemcinctus"
"3001",NA,"26:13953375:13953482","dnovemcinctus"
"3002",NA,"26:13953375:13953482","dnovemcinctus"
"3003",NA,"26:13953375:13953482","dnovemcinctus"
"3004",NA,"26:13953375:13953482","dnovemcinctus"
"3005",NA,"26:13953380:13953483","dnovemcinctus"
"3006",NA,"7:96990184:96990288","dnovemcinctus"
"3007",NA,"26:13953374:13953478","dnovemcinctus"
"3008",NA,"26:13953382:13953482","dnovemcinctus"
"3009",NA,"31:17848391:17848459","dnovemcinctus"
"3010",NA,"31:18048918:18048986","dnovemcinctus"
"3011",NA,":3950:4018","dnovemcinctus"
"3012",NA,":33858:33926","dnovemcinctus"
"3013",NA,":69895:69963","dnovemcinctus"
"3014",NA,NA,"drotundus"
"3015",NA,NA,"dgliroides"
"3016",NA,"18:1725968:1730196","easinus"
"3017",NA,"18:1726316:1730196","easinus"
"3018",NA,"18:1730188:1733708","easinus"
"3019",NA,"12:83145112:83150156","easinus"
"3020","DPP6","2:235657110:235659166","easinus"
"3021",NA,"9:28290033:28291786","easinus"
"3022",NA,"18:1723879:1726019","easinus"
"3023",NA,"12:83139461:83142679","easinus"
"3024","NEK1","3:17620744:17623289","easinus"
"3025",NA,"26:26498610:26499719","easinus"
"3026",NA,"2:67984700:67985616","easinus"
"3027",NA,"26:12610216:12612483","easinus"
"3028",NA,"12:83137757:83139464","easinus"
